OSLIC,DSLIC,VOL,SVC1,SVC2,DASH,SLIC1,SLIC2,SLIC3,SLIC4,SLIC5,SLIC6,SLIC7,SLIC8,SLIC9,SLIC10,SLIC11,SLIC12,SLIC13,SLIC14,SLIC15
1680,3841,2.03,2,2,-,1680,1569,3719,3719,3841,3841,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,6842,1.662,3,3,-,1680,1569,6059,6819,6842,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,8830,1.503,5,4,-,1680,1569,6629,6629,8719,8719,8830,8830,NA,NA,NA,NA,NA,NA,NA
1680,4770,3.345,2,2,-,1680,1569,4009,4009,4770,4770,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,5210,1.767,3,3,-,1680,1569,1569,4429,4429,5289,5210,5210,NA,NA,NA,NA,NA,NA,NA
1680,7480,1.819,4,3,-,1680,1569,6309,7319,7319,7480,7480,NA,NA,NA,NA,NA,NA,NA,NA
1680,7030,2.293,3,3,-,1680,1569,3719,3719,7019,7030,7030,NA,NA,NA,NA,NA,NA,NA,NA
1680,2860,4.398,2,2,-,1680,1719,2749,2749,2860,2860,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,4922,2.188,2,2,-,1680,1569,4369,4369,4922,4922,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,5450,1.714,3,3,-,1680,1569,6059,5450,5450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,1360,2.977,2,2,-,1680,1719,1329,1329,1360,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,9352,1.504,4,4,-,1680,1569,9029,9029,9352,9352,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,5701,1.609,4,4,-,1680,1569,6059,5719,5719,5701,5701,NA,NA,NA,NA,NA,NA,NA,NA
1680,2241,1.714,2,2,-,1680,1719,2329,2329,2329,2241,2241,NA,NA,NA,NA,NA,NA,NA,NA
1680,9452,4.292,5,5,-,1680,1569,9489,9489,9452,9452,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,1540,12.714,1,1,-,1680,1569,1540,1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,9353,1.819,4,4,-,1680,1569,9029,9029,9353,9353,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,2754,5.187,2,2,-,1680,1719,2329,2329,2329,2754,2754,NA,NA,NA,NA,NA,NA,NA,NA
1680,5370,3.608,2,2,-,1680,1569,6059,5370,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,8383,1.451,5,5,-,1680,1569,9929,9929,9929,8383,8383,NA,NA,NA,NA,NA,NA,NA,NA
1680,6601,1.924,3,3,-,1680,1569,6629,6629,6629,6601,6601,NA,NA,NA,NA,NA,NA,NA,NA
1680,4105,2.24,2,2,-,1680,1569,4329,4329,4329,4105,4105,NA,NA,NA,NA,NA,NA,NA,NA
1680,5771,1.503,4,4,-,1680,1569,6059,5719,5771,5771,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,3070,2.503,2,2,-,1680,1719,3799,3799,3070,3070,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,6671,1.819,3,3,-,1680,1569,6629,6629,6629,6671,6671,NA,NA,NA,NA,NA,NA,NA,NA
1680,3020,1.504,2,2,-,1680,1569,3009,3020,3020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,5980,2.345,5,4,-,1680,1569,8029,5919,5980,5980,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,9610,1.451,5,5,-,1680,1569,9489,9489,9489,9589,9610,9610,NA,NA,NA,NA,NA,NA,NA
1680,5255,1.451,3,3,-,1680,1569,1569,4429,4429,5289,5289,5255,5255,NA,NA,NA,NA,NA,NA
1680,5880,1.609,4,4,-,1680,1569,6059,6059,5819,5880,5880,NA,NA,NA,NA,NA,NA,NA,NA
1680,5371,6.714,2,2,-,1680,1569,6059,5371,5371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,5380,1.977,2,2,-,1680,1569,5319,5380,5380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,5750,1.451,4,4,-,1680,1569,6059,5719,5750,5750,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,6183,1.504,2,2,-,1680,1569,4629,4629,6183,6183,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,8550,1.451,4,4,-,1680,1569,8509,8550,8550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,5340,3.819,2,2,-,1680,1569,6059,5340,5340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,3120,3.135,2,2,-,1680,1569,3009,3120,3120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,4101,5.082,2,2,-,1680,1569,4329,4329,4329,4101,4101,NA,NA,NA,NA,NA,NA,NA,NA
1680,6090,4.24,2,2,-,1680,1569,4629,4629,6090,6090,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,3801,1.451,2,2,-,1680,1569,3719,3719,3801,3801,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,9453,1.872,5,5,-,1680,1569,9489,9489,9453,9453,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,9830,1.503,5,5,-,1680,1569,9929,9829,9830,9830,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,3820,1.872,2,2,-,1680,1569,3719,3719,3820,3820,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,9444,1.714,5,5,-,1680,1569,9489,9489,9444,9444,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,9390,1.609,5,5,-,1680,1569,9489,9489,9390,9390,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,9730,1.819,5,5,-,1680,1569,9729,9730,9730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,8101,1.451,3,3,-,1680,1569,8029,8101,8101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,3172,1.503,2,2,-,1700,1569,3009,3172,3172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,8290,1.661,4,4,-,1700,1569,8029,8290,8290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,6470,1.451,3,3,-,1700,1569,6629,6629,6629,6470,6470,NA,NA,NA,NA,NA,NA,NA,NA
1700,3660,1.661,2,2,-,1700,1719,3609,3660,3660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,3040,1.451,2,2,-,1700,1569,3009,3040,3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,1360,2.398,2,2,-,1700,1719,1329,1329,1360,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,5534,1.609,3,3,-,1700,1569,6059,5534,5534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,9571,1.819,5,5,-,1700,1569,6059,9589,9571,9571,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,1350,2.398,2,2,-,1700,1719,1329,1329,1350,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,8531,1.714,4,4,-,1700,1569,8509,8531,8531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,4660,1.503,2,2,-,1700,1569,4369,4369,4660,4660,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,9310,1.503,4,4,-,1700,1569,9029,9029,9310,9310,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,9860,1.609,5,5,-,1700,1569,9729,9860,9860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,2811,2.135,2,2,-,1700,1719,2749,2749,2811,2811,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,6160,2.187,2,2,-,1700,1569,6059,6160,6160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,3082,1.451,2,2,-,1700,1569,3009,3082,3082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,3801,1.451,2,2,-,1700,1569,3719,3719,3801,3801,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,1790,3.766,1,1,-,1700,1719,1790,1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,8270,1.503,4,4,-,1700,1569,8029,8270,8270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,2610,4.135,1,1,-,1700,1569,2610,2610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,9300,1.556,4,4,-,1700,1569,9029,9029,9300,9300,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,5390,1.872,2,2,-,1700,1569,5319,5390,5390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,1730,2.398,1,1,-,1700,1719,1730,1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,5250,1.766,3,3,-,1700,1569,1569,4429,4429,5289,5289,5250,5250,NA,NA,NA,NA,NA,NA
1700,8523,1.556,4,4,-,1700,1569,8509,8523,8523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,3052,1.819,2,2,-,1700,1569,3009,3052,3052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,6780,1.503,3,3,-,1700,1569,6629,6629,6780,6780,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,4550,1.977,2,2,-,1700,1569,4329,4329,4329,4550,4550,NA,NA,NA,NA,NA,NA,NA,NA
1700,3120,1.503,2,2,-,1700,1569,3009,3120,3120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,8470,1.503,5,4,-,1700,1569,8029,8419,8470,8470,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,6182,1.714,2,2,-,1700,1569,4629,4629,6182,6182,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,4961,2.346,2,2,-,1700,1569,4369,4369,4961,4961,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,7360,1.609,4,3,-,1700,1569,6309,7319,7319,7360,7360,NA,NA,NA,NA,NA,NA,NA,NA
1700,9220,1.872,4,4,-,1700,1569,9029,9029,9220,9220,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,5820,1.609,4,3,-,1700,1569,5319,5819,5820,5820,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,3571,1.451,2,2,-,1700,1569,3719,3719,3571,3571,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,5471,1.503,3,3,-,1700,1569,6059,5471,5471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,6265,1.662,2,2,-,1700,1569,6309,6265,6265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,4901,2.45,2,2,-,1700,1569,4369,4369,4901,4901,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,6781,1.451,3,3,-,1700,1569,6629,6629,6781,6781,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,4740,2.345,2,2,-,1700,1569,4629,4629,4740,4740,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,5600,1.819,3,3,-,1700,1569,6059,5600,5600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,2470,1.451,2,2,-,1700,1569,2539,2470,2470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,4715,2.398,2,2,-,1700,1569,4629,4629,4715,4715,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,6300,1.924,2,2,-,1700,1569,6309,6300,6300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,2721,1.662,2,2,-,1700,1719,2749,2749,2721,2721,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,8057,1.609,3,3,-,1700,1569,8029,8057,8057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,3570,1.556,2,2,-,1700,1569,3719,3719,3570,3570,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,4440,1.451,1,1,-,1714,1719,1569,4440,4440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,4395,2.766,1,1,-,1720,1569,4395,4395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,7350,3.241,4,3,-,1720,1569,6309,7319,7319,7350,7350,NA,NA,NA,NA,NA,NA,NA,NA
1720,8063,1.556,3,3,-,1720,1569,8029,8063,8063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,7540,1.871,3,3,-,1720,1719,7519,7540,7540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,5260,2.188,3,3,-,1720,1569,1569,1569,6059,5260,5260,NA,NA,NA,NA,NA,NA,NA,NA
1720,8770,1.451,5,4,-,1720,1569,6629,6629,8719,8719,8770,8770,NA,NA,NA,NA,NA,NA,NA
1720,7480,1.82,4,3,-,1720,1569,6309,7319,7319,7480,7480,NA,NA,NA,NA,NA,NA,NA,NA
1720,8640,1.503,4,4,-,1720,1569,8509,8640,8640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,4805,18.608,2,2,-,1720,1569,4369,4369,4805,4805,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,5920,1.556,5,5,-,1720,1569,6059,5919,5920,5920,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,5440,3.293,3,2,-,1720,1569,5319,5440,5440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,5942,1.556,5,5,-,1720,1569,6059,5919,5942,5942,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,4992,1.661,3,3,-,1720,1569,6059,4992,4992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,9240,3.819,4,4,-,1720,1569,9029,9029,9240,9240,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,4581,3.293,2,2,-,1720,1569,4329,4329,4329,4581,4581,NA,NA,NA,NA,NA,NA,NA,NA
1720,9593,1.924,5,5,-,1720,1569,9489,9489,9593,9593,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,8941,1.556,5,5,-,1720,1569,6059,8959,8941,8941,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,8050,2.925,3,3,-,1720,1569,8029,8050,8050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,2600,4.399,1,1,-,1720,1569,2600,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,3762,9.187,2,2,-,1720,1569,2409,3762,3762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,5200,3.03,3,2,-,1720,1569,6059,5200,5200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,7652,3.293,3,3,-,1720,1719,7519,7652,7652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,6781,2.03,4,3,-,1720,1569,6629,6629,6781,6781,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,5940,1.556,5,5,-,1720,1569,6059,5919,5940,5940,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,8010,5.292,3,3,-,1720,1569,8029,8010,8010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,4675,2.819,2,2,-,1720,1569,4369,4369,4675,4675,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,8711,3.135,5,5,-,1720,1569,6059,8711,8711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,3070,5.503,2,2,-,1720,1719,3799,3799,3070,3070,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,6561,11.609,4,3,-,1720,1569,6309,6309,6309,6561,6561,NA,NA,NA,NA,NA,NA,NA,NA
1720,2911,2.978,2,2,-,1720,1719,2749,2749,2911,2911,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,3190,9.714,2,2,-,1720,2329,3009,3009,3190,3190,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,3830,3.872,2,2,-,1720,1569,3719,3719,3830,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,3550,3.294,2,2,-,1720,1569,3719,3719,3550,3550,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,9352,1.556,4,4,-,1720,1569,9029,9029,9352,9352,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,2350,19.556,1,1,-,1720,2329,2350,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,3650,7.45,2,2,-,1720,2329,3009,3650,3650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,8380,1.661,5,5,-,1720,1569,9929,9929,9929,8380,8380,NA,NA,NA,NA,NA,NA,NA,NA
1720,6560,1.767,4,3,-,1720,1569,6309,6560,6560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,9351,1.714,4,4,-,1720,1569,9029,9029,9351,9351,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,8750,3.451,5,4,-,1720,1569,6629,6629,8719,8719,8750,8750,NA,NA,NA,NA,NA,NA,NA
1720,9742,1.503,6,5,-,1720,2329,9729,9742,9742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,7460,1.662,4,3,-,1720,1569,6309,7319,7319,7460,7460,NA,NA,NA,NA,NA,NA,NA,NA
1720,7780,3.135,5,3,-,1720,1719,7519,7780,7780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,5450,1.977,3,3,-,1720,1569,6059,5450,5450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,8472,4.766,5,5,-,1720,1569,6059,8472,8472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,9701,1.661,5,5,-,1720,1569,9729,9701,9701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,3171,3.398,2,2,-,1720,2329,3009,3009,3171,3171,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,6390,1.925,3,2,-,1720,1569,6309,6390,6390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,8070,1.504,3,3,-,1720,1569,8029,8070,8070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,1830,20.345,1,1,-,1720,1719,1830,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,7580,1.503,3,3,-,1720,1719,7519,7580,7580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,3854,2.082,2,2,-,1720,1719,3799,3799,3854,3854,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,3620,1.714,2,2,-,1730,1719,3609,3620,3620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,7601,1.451,3,3,-,1730,1719,7519,7601,7601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,6300,1.662,3,3,-,1730,1719,4329,4329,4329,6309,6309,6300,6300,NA,NA,NA,NA,NA,NA
1730,1470,1.609,2,2,-,1730,1719,1429,1470,1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,5590,1.556,3,3,-,1730,1719,6059,5590,5590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,7430,1.503,4,4,-,1730,1719,4629,4629,7319,7430,7430,NA,NA,NA,NA,NA,NA,NA,NA
1730,4351,2.187,2,2,-,1730,1719,4369,4369,4351,4351,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,7570,1.819,3,3,-,1730,1719,7519,7570,7570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,2711,2.082,2,2,-,1730,1719,2749,2749,2711,2711,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,5770,1.451,4,4,-,1730,1719,6059,5719,5770,5770,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,5740,1.451,4,4,-,1730,1719,6059,5719,5740,5740,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,2951,2.504,2,2,-,1730,1719,2749,2951,2951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,4105,1.556,2,2,-,1730,1719,4329,4329,4329,4105,4105,NA,NA,NA,NA,NA,NA,NA,NA
1730,6671,1.451,4,3,-,1730,1719,4329,4329,4329,6629,6671,6671,NA,NA,NA,NA,NA,NA,NA
1730,4535,2.608,2,2,-,1730,1719,4329,4329,4329,4535,4535,NA,NA,NA,NA,NA,NA,NA,NA
1730,3240,1.767,3,2,-,1730,1719,3609,3240,3240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,6860,1.556,4,4,-,1730,1719,6059,6819,6819,6860,6860,NA,NA,NA,NA,NA,NA,NA,NA
1730,8130,1.503,5,4,-,1730,1719,7519,8719,8719,8130,8130,NA,NA,NA,NA,NA,NA,NA,NA
1730,7180,1.451,4,3,-,1730,1719,7519,7180,7180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,6252,1.556,3,2,-,1730,1719,4629,4629,6252,6252,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,4860,1.556,2,2,-,1730,1719,4369,4369,4860,4860,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,4101,1.819,2,2,-,1730,1719,4329,4329,4329,4101,4101,NA,NA,NA,NA,NA,NA,NA,NA
1730,5942,1.451,5,5,-,1730,1719,6059,5919,5942,5942,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,2963,1.451,2,2,-,1730,1719,2749,2749,2963,2963,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,5354,2.03,3,3,-,1730,1719,6039,6039,6039,5354,5354,NA,NA,NA,NA,NA,NA,NA,NA
1730,6660,1.924,4,4,-,1730,1719,6059,6059,6059,6660,6660,NA,NA,NA,NA,NA,NA,NA,NA
1730,8046,1.503,4,4,-,1730,1719,4329,4329,4329,8029,8046,8046,NA,NA,NA,NA,NA,NA,NA
1730,6500,1.609,3,3,-,1730,1719,4329,4329,4329,6309,6309,6500,6500,NA,NA,NA,NA,NA,NA
1730,7730,1.504,5,4,-,1730,1719,7519,7519,7519,7730,7730,NA,NA,NA,NA,NA,NA,NA,NA
1730,5980,1.503,5,5,-,1730,1719,9929,9929,9929,5980,5980,NA,NA,NA,NA,NA,NA,NA,NA
1730,4395,1.608,2,2,-,1730,1719,1569,1569,1569,4395,4395,NA,NA,NA,NA,NA,NA,NA,NA
1730,9851,1.556,5,5,-,1730,1719,9929,9829,9851,9851,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,7440,1.504,4,4,-,1730,1719,4629,4629,7319,7440,7440,NA,NA,NA,NA,NA,NA,NA,NA
1730,6561,1.504,4,3,-,1730,1719,4329,4329,4329,6309,6561,6561,NA,NA,NA,NA,NA,NA,NA
1730,4810,1.609,2,2,-,1730,1719,4369,4369,4810,4810,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,9880,1.451,5,5,-,1730,1719,9929,9929,9929,9880,9880,NA,NA,NA,NA,NA,NA,NA,NA
1730,3850,1.609,2,2,-,1730,1719,3799,3799,3850,3850,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,8063,2.556,4,4,-,1730,1719,4329,4329,4329,8029,8063,8063,NA,NA,NA,NA,NA,NA,NA
1730,8930,1.503,5,5,-,1730,1719,4329,4329,4329,8029,8419,8930,8930,NA,NA,NA,NA,NA,NA
1730,8030,2.662,4,4,-,1730,1719,4329,4329,4329,8029,8030,8030,NA,NA,NA,NA,NA,NA,NA
1730,9520,1.714,5,5,-,1730,1719,9489,9489,9520,9520,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,5070,1.504,3,3,-,1730,1719,6059,6059,5070,5070,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,2570,1.609,2,2,-,1730,1719,1569,2570,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,9234,1.714,4,4,-,1730,1719,9029,9029,9234,9234,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,9954,1.503,4,3,-,1730,1719,4009,9954,9954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,8750,1.767,5,5,-,1731,1719,6059,8719,8719,8750,8750,NA,NA,NA,NA,NA,NA,NA,NA
1731,9390,1.819,5,5,-,1731,1719,9489,9489,9390,9390,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,3303,1.556,3,3,-,1731,1719,2749,3309,3303,3303,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,4535,2.346,2,2,-,1731,1719,4329,4329,4329,4535,4535,NA,NA,NA,NA,NA,NA,NA,NA
1731,5200,2.135,3,3,-,1731,1719,6059,6059,6059,5200,5200,NA,NA,NA,NA,NA,NA,NA,NA
1731,6160,4.398,3,3,-,1731,1719,6059,6059,6059,6160,6160,NA,NA,NA,NA,NA,NA,NA,NA
1731,3650,2.346,2,2,-,1731,1719,3609,3650,3650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,1490,1.925,2,2,-,1731,1719,1329,1329,1490,1490,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,3830,2.135,2,2,-,1731,1719,3799,3830,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,3780,2.03,2,2,-,1731,1719,3799,3799,3780,3780,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,2970,2.713,2,2,-,1731,1719,2749,2749,2970,2970,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,9490,1.609,5,5,-,1731,1719,9489,9489,9490,9490,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,3801,1.872,2,2,-,1731,1719,3799,3729,3801,3801,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,5600,2.45,3,3,-,1731,1719,6059,5600,5600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,3730,1.977,2,2,-,1731,1719,3799,3799,3730,3730,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,1360,2.714,2,2,-,1731,1719,1329,1329,1360,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,2891,1.503,2,2,-,1731,1719,2749,2749,2891,2891,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,1410,1.977,2,2,-,1731,1719,1429,1429,1410,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,2240,4.345,1,1,-,1731,2079,2240,2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,9822,2.292,5,5,-,1731,1719,9929,9822,9822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,4580,2.451,2,2,-,1731,1719,4329,4329,4329,4580,4580,NA,NA,NA,NA,NA,NA,NA,NA
1731,5990,1.714,5,5,-,1731,1719,9929,9929,5990,5990,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,8140,1.451,5,5,-,1731,1719,4329,4329,4329,8029,8140,8140,NA,NA,NA,NA,NA,NA,NA
1731,7790,1.556,5,4,-,1731,1719,7519,7519,7519,7790,7790,NA,NA,NA,NA,NA,NA,NA,NA
1731,1380,2.293,2,2,-,1731,1719,1329,1329,1380,1380,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,1471,1.82,2,2,-,1731,1719,1429,1471,1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,8565,1.503,5,5,-,1731,1719,4329,4329,4329,8509,8509,8565,8565,NA,NA,NA,NA,NA,NA
1731,2801,2.766,2,2,-,1731,1719,2749,2749,2801,2801,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,9891,2.135,5,5,-,1731,1719,9929,9929,9929,9891,9891,NA,NA,NA,NA,NA,NA,NA,NA
1731,6781,1.977,4,3,-,1731,1719,4629,4629,6629,6781,6781,NA,NA,NA,NA,NA,NA,NA,NA
1731,5460,2.661,3,3,-,1731,1719,6059,6059,5460,5460,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,4550,2.872,2,2,-,1731,1719,4329,4329,4329,4550,4550,NA,NA,NA,NA,NA,NA,NA,NA
1731,3762,2.03,2,2,-,1731,2079,2409,3762,3762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,3241,1.661,3,2,-,1731,1719,3609,3241,3241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
